URL,Page Title,URL Keywords,URL Thema,URL Depth,Content Keywords,Lead Keywords,Page Leadtext,Page Modified Date,Have iframe,Have image,Have image with bad resolution,Have video,Page number of words
https://www.eak.admin.ch/eak/de/home/Firmen/familienzulagen.html,Familienzulagen für Firmen  | Eidgenössische Ausgleichskasse EAK,['Firmen'],['Familienzulagen'],2,['FamZG'],['FamZG'],Arbeitnehmer mit Kindern haben unter bestimmten Voraussetzungen Anspruch auf Kinder- oder Ausbildungszulagen. Unter dieser Rubrik finden Sie Informationen rund um das Thema Familienzulagen - von der Anmeldung bis zur Zahlung - sowie Ihre Aufgaben als Arbeitgeber.,0.12.2023),False,"['https://www.eak.admin.ch/eak/de/home/Firmen/familienzulagen/_jcr_content/contextpar/teaser/image.imagespooler.png/1703063193488/Anmeldung-Familienzulagen_Seite_1.png', 'https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png']",True,False,145
https://www.eak.admin.ch/eak/de/home/Firmen/familienzulagen/grundlagen.html,Grundlagen  | Eidgenössische Ausgleichskasse EAK,['Firmen'],['Familienzulagen'],3,"['AHV', 'EO-MSE-EAE-BUE-AdopE', 'FamZG']","['EO-MSE-EAE-BUE-AdopE', 'FamZG']","Familienzulagen sind einmalige oder periodische Geldleistungen, die ausgerichtet werden, um die finanzielle Belastung durch ein oder mehrere Kinder teilweise auszugleichen. Sie umfassen Kinder- und Ausbildungszulagen sowie die von einzelnen Kantonen vorgesehene Geburts- und Adoptionszulage.",24.01.2023,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,316
https://www.eak.admin.ch/eak/de/home/Firmen/familienzulagen/meldepflicht.html,Meldepflicht  | Eidgenössische Ausgleichskasse EAK,['Firmen'],['Familienzulagen'],3,"['EO-MSE-EAE-BUE-AdopE', 'FamZG']",['FamZG'],"Die Familienzulagenbezüger sowie die Arbeitgeber wirken bei der Umsetzung der Sozialversicherungsgesetze mit. Wer Versicherungsleistungen beansprucht, muss unentgeltlich alle Auskünfte erteilen, die zur Abklärung des Anspruchs und zur Festsetzung der Versicherungsleistungen erforderlich sind.",19.01.2024,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,595
https://www.eak.admin.ch/eak/de/home/Firmen/familienzulagen/meldepflicht/familienzulagen.html,Infoblatt  | Eidgenössische Ausgleichskasse EAK,['Firmen'],['Familienzulagen'],4,"['AHV', 'IV', 'EO-MSE-EAE-BUE-AdopE', 'FamZG']","['EO-MSE-EAE-BUE-AdopE', 'FamZG']","Diese Information richtet sich an neue Mitarbeitende mit Kindern unter 25 Jahren, welche möglicherweise zum Bezug einer Familienzulage berechtigen (Kinder-, Ausbildungs-, Geburts- oder Adoptionszulagen).",19.01.2024,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,590
https://www.eak.admin.ch/eak/de/home/Firmen/familienzulagen/meldepflicht/melde--und-mitwirkungspflicht-gegenueber-der-familienausgleichsk.html,Melde- und Mitwirkungspflicht  | Eidgenössische Ausgleichskasse EAK,['Firmen'],['Familienzulagen'],4,"['EO-MSE-EAE-BUE-AdopE', 'FamZG']",['FamZG'],Dieses Infoblatt betrifft Bezüger von Familienzulagen und informiert über die Meldepflicht gegenüber der Familienausgleichskasse der Eidg. Ausgleichskasse (FAK-EAK).,03.01.2020,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,244
https://www.eak.admin.ch/eak/de/home/Firmen/familienzulagen/vorgehen.html,Vorgehen  | Eidgenössische Ausgleichskasse EAK,['Firmen'],['Familienzulagen'],3,"['AHV', 'EO-MSE-EAE-BUE-AdopE', 'FamZG']",['FamZG'],"Der Arbeitgeber arbeitet in vielen Bereichen eng mit der Familienausgleichskasse zusammen. Es ist deshalb wichtig, dass die Aufgaben, Abläufe und Termine klar definiert sind. Die verschiedenen Abläufe im Zusammenhang mit der Ausrichtung von Familienzulagen und der Erhebung der Beiträge sowie der Wahrnehmung der damit verbundenen Aufgaben sind hier beschrieben.",19.01.2024,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,299
https://www.eak.admin.ch/eak/de/home/Firmen/familienzulagen/vorgehen/produktionsplan-2024.html,Produktionsplan 2024  | Eidgenössische Ausgleichskasse EAK,['Firmen'],['Familienzulagen'],4,['FamZG'],['FamZG'],Dieser Produktionsplan informiert über die Termine im Zusammenhang mit der monatlichen Hauptzahlung der Familienausgleichskasse der Eidgenössischen Ausgleichskasse.,14.05.2024,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,80
https://www.eak.admin.ch/eak/de/home/Firmen/familienzulagen/kinder-im-ausland.html,Kinder im Ausland  | Eidgenössische Ausgleichskasse EAK,['Firmen'],['Familienzulagen'],3,"['AHV', 'EO-MSE-EAE-BUE-AdopE', 'FamZG']",['FamZG'],"Für Kinder mit Wohnsitz im Ausland werden die Familienzulagen ausgerichtet, soweit zwischenstaatliche Vereinbarungen dies vorsehen.",06.01.2023,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,447
https://www.eak.admin.ch/eak/de/home/Firmen/familienzulagen/kantonalebestimmungen.html,Kantonale Bestimmungen  | Eidgenössische Ausgleichskasse EAK,['Firmen'],['Familienzulagen'],3,"['EO-MSE-EAE-BUE-AdopE', 'FamZG']","['EO-MSE-EAE-BUE-AdopE', 'FamZG']",Das Bundesgesetz über die Familienzulagen gibt zwar die für die ganze Schweiz geltenden Mindestansätze für Familienzulagen vor. Die Kantone können jedoch höhere Ansätze für Kinder- und Ausbildungs- sowie auch Geburts- und Adoptionszulagen vorsehen. Zudem verfügen sie auch hinsichtlich der Organisation und der Finanzierung der Familienzulagen über umfangreiche Kompetenzen.,10.01.2023,True,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,275
https://www.eak.admin.ch/eak/de/home/Firmen/familienzulagen/dossierfuehrung.html,Dossierführung  | Eidgenössische Ausgleichskasse EAK,['Firmen'],['Familienzulagen'],3,['FamZG'],['Sonstiges'],"Unten finden Sie Dokumente, welche Sie für die Bearbeitung der Fälle unterstützen. Der Praxisleitfaden sowie die Synopsis (siehe Merkblätter) sind passwortgeschützte Dokumente. Das Passwort wird ausschliesslich den FAK-Kontaktpersonen der angeschlossenen Arbeitgeber bekannt gegeben.",19.01.2024,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,193
https://www.eak.admin.ch/eak/de/home/Firmen/familienzulagen/home-made-fak.html,«home made» FAK  | Eidgenössische Ausgleichskasse EAK,['Firmen'],['Familienzulagen'],3,['FamZG'],['FamZG'],Als angeschlossener Arbeitgeber mit dem Durchführungsmodell „home made“ wickeln Sie die Familienzulagen im eigenen Betrieb ab und führen die Bezügerdossiers selbständig.,17.06.2022,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,69
https://www.eak.admin.ch/eak/de/home/Firmen/familienzulagen/home-made-fak/kinder-in-der-schweiz.html,Kinder in der Schweiz für «home made» Arbeitgeber  | Eidgenössische Ausgleichskasse EAK,['Firmen'],['Familienzulagen'],4,"['EO-MSE-EAE-BUE-AdopE', 'FamZG']","['EO-MSE-EAE-BUE-AdopE', 'FamZG']",Arbeitnehmer mit Kindern haben grundsätzlich Anspruch auf Kinder- oder Ausbildungszulagen. Gewisse Kantone sehen zusätzlich eine Geburts- oder Adoptionszulage vor.,29.12.2022,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,101
